Entity,Code,Year,Renewables (% equivalent primary energy),Grwth rt
South Africa,ZAF,1973,0.577211,9.8
South Africa,ZAF,1974,0.6448366,11.7
South Africa,ZAF,1975,0.59844273,-7.2
South Africa,ZAF,1976,0.96040416,60.5
South Africa,ZAF,1977,0.971405,1.1
South Africa,ZAF,1978,0.96227145,-0.9
South Africa,ZAF,1979,0.55904925,-41.9
South Africa,ZAF,1980,0.45417184,-18.8
South Africa,ZAF,1981,0.65005094,43.1
South Africa,ZAF,1982,0.3714905,-42.9
South Africa,ZAF,1983,0.2147052,-42.2
South Africa,ZAF,1984,0.18491055,-13.9
South Africa,ZAF,1985,0.20175485,9.1
South Africa,ZAF,1986,0.5151001,155.3
South Africa,ZAF,1987,0.505198,-1.9
South Africa,ZAF,1988,0.89705485,77.6
South Africa,ZAF,1989,0.81933874,-8.7
South Africa,ZAF,1990,0.29005045,-64.6
South Africa,ZAF,1991,0.5727414,97.5
South Africa,ZAF,1992,0.2165115,-62.2
South Africa,ZAF,1993,0.04210848,-80.6
South Africa,ZAF,1994,0.29699612,605.3
South Africa,ZAF,1995,0.13997532,-52.9
South Africa,ZAF,1996,0.3590046,156.5
South Africa,ZAF,1997,0.5707284,59
South Africa,ZAF,1998,0.4763036,-16.5
South Africa,ZAF,1999,0.23447949,-50.8
South Africa,ZAF,2000,0.40555847,73
South Africa,ZAF,2001,0.5403345,33.2
South Africa,ZAF,2002,0.65354025,21
South Africa,ZAF,2003,0.2989763,-54.3
South Africa,ZAF,2004,0.29398483,-1.7
South Africa,ZAF,2005,0.40433392,37.5
South Africa,ZAF,2006,0.72594017,79.5
South Africa,ZAF,2007,0.7023894,-3.2
South Africa,ZAF,2008,0.35045084,-50.1
South Africa,ZAF,2009,0.38785627,10.7
South Africa,ZAF,2010,0.31502998,-18.8
South Africa,ZAF,2011,0.6983461,121.7
South Africa,ZAF,2012,0.3148212,-54.9
South Africa,ZAF,2013,0.370654,17.7
South Africa,ZAF,2014,0.81809825,120.7
South Africa,ZAF,2015,1.2246652,49.7
South Africa,ZAF,2016,1.6210166,32.4
South Africa,ZAF,2017,2.406186,48.4
South Africa,ZAF,2018,2.6591578,10.5
South Africa,ZAF,2019,2.6449363,-0.5
South Africa,ZAF,2020,3.150246,19.1
South Africa,ZAF,2021,3.408608,8.2
South America,,1965,11.023402,223.4
South America,,1966,11.543426,4.7
South America,,1967,11.78056,2.1
South America,,1968,11.697652,-0.7
South America,,1969,12.044194,3
South America,,1970,13.621983,13.1
South America,,1971,14.387364,5.6
South America,,1972,15.238756,5.9
South America,,1973,15.491369,1.7
South America,,1974,16.686647,7.7
South America,,1975,17.77702,6.5
South America,,1976,18.434004,3.7
South America,,1977,19.282972,4.6
South America,,1978,20.008823,3.8
South America,,1979,21.088923,5.4
South America,,1980,22.763828,7.9
South America,,1981,23.091265,1.4
South America,,1982,24.36981,5.5
South America,,1983,25.906075,6.3
South America,,1984,27.275818,5.3
South America,,1985,28.324965,3.8
South America,,1986,28.488626,0.6
South America,,1987,29.28631,2.8
South America,,1988,29.289913,0
South America,,1989,29.606066,1.1
South America,,1990,30.777649,4
South America,,1991,31.83688,3.4
South America,,1992,30.95373,-2.8
South America,,1993,31.998835,3.4
South America,,1994,31.95983,-0.1
South America,,1995,31.717999,-0.8
South America,,1996,31.687614,-0.1
South America,,1997,31.808338,0.4
South America,,1998,31.411379,-1.2
South America,,1999,31.232824,-0.6
South America,,2000,32.47872,4
South America,,2001,30.829071,-5.1
South America,,2002,31.812138,3.2
South America,,2003,32.69813,2.8
South America,,2004,31.918701,-2.4
South America,,2005,32.54806,2
South America,,2006,32.51109,-0.1
South America,,2007,32.020576,-1.5
South America,,2008,31.325287,-2.2
South America,,2009,32.41624,3.5
South America,,2010,30.95347,-4.5
South America,,2011,31.315365,1.2
South America,,2012,29.988754,-4.2
South America,,2013,28.540737,-4.8
South America,,2014,27.958807,-2
South America,,2015,28.051346,0.3
South America,,2016,29.587042,5.5
South America,,2017,30.41578,2.8
South America,,2018,31.617079,3.9
South America,,2019,32.166042,1.7
South America,,2020,34.7553,8
South America,,2021,32.356785,-6.9
South Korea,KOR,1965,2.807815,-91.3
South Korea,KOR,1966,3.2099154,14.3
South Korea,KOR,1967,2.7027178,-15.8
South Korea,KOR,1968,2.2995977,-14.9
South Korea,KOR,1969,2.9266608,27.3
South Korea,KOR,1970,2.155395,-26.4
South Korea,KOR,1971,2.1541755,-0.1
South Korea,KOR,1972,2.1534865,0
South Korea,KOR,1973,1.6347564,-24.1
South Korea,KOR,1974,2.332909,42.7
South Korea,KOR,1975,1.8735325,-19.7
South Korea,KOR,1976,1.7800428,-5
South Korea,KOR,1977,1.2054132,-32.3
South Korea,KOR,1978,1.3965911,15.9
South Korea,KOR,1979,1.5390952,10.2
South Korea,KOR,1980,1.2506891,-18.7
South Korea,KOR,1981,1.6159816,29.2
South Korea,KOR,1982,1.0666206,-34
South Korea,KOR,1983,1.3120518,23
South Korea,KOR,1984,1.046283,-20.3
South Korea,KOR,1985,1.5088706,44.2
South Korea,KOR,1986,1.3128159,-13
South Korea,KOR,1987,1.5100772,15
South Korea,KOR,1988,0.67799705,-55.1
South Korea,KOR,1989,0.930187,37.2
South Korea,KOR,1990,1.2995164,39.7
South Korea,KOR,1991,0.85526013,-34.2
South Korea,KOR,1992,0.6740405,-21.2
South Korea,KOR,1993,0.83896744,24.5
South Korea,KOR,1994,0.4319862,-48.5
South Korea,KOR,1995,0.51026404,18.1
South Korea,KOR,1996,0.43619704,-14.5
South Korea,KOR,1997,0.40268636,-7.7
South Korea,KOR,1998,0.65976983,63.8
South Korea,KOR,1999,0.5936903,-10
South Korea,KOR,2000,0.5420218,-8.7
South Korea,KOR,2001,0.31219828,-42.4
South Korea,KOR,2002,0.41857693,34.1
South Korea,KOR,2003,0.5985387,43
South Korea,KOR,2004,0.53463805,-10.7
South Korea,KOR,2005,0.45353886,-15.2
South Korea,KOR,2006,0.4502669,-0.7
South Korea,KOR,2007,0.5043082,12
South Korea,KOR,2008,0.5293463,5
South Korea,KOR,2009,0.57009465,7.7
South Korea,KOR,2010,0.91955906,61.3
South Korea,KOR,2011,1.2539451,36.4
South Korea,KOR,2012,1.2884827,2.8
South Korea,KOR,2013,1.5155629,17.6
South Korea,KOR,2014,1.764075,16.4
South Korea,KOR,2015,1.904119,7.9
South Korea,KOR,2016,2.026812,6.4
South Korea,KOR,2017,2.4301844,19.9
South Korea,KOR,2018,2.7460184,13
South Korea,KOR,2019,2.9800334,8.5
South Korea,KOR,2020,3.1428554,5.5
South Korea,KOR,2021,3.7249858,18.5
South and Central America (BP),,1965,9.643436,158.9
South and Central America (BP),,1966,10.09978,4.7
South and Central America (BP),,1967,10.264435,1.6
South and Central America (BP),,1968,10.269983,0.1
South and Central America (BP),,1969,10.58535,3.1
South and Central America (BP),,1970,11.750904,11
South and Central America (BP),,1971,12.654673,7.7
South and Central America (BP),,1972,13.226515,4.5
South and Central America (BP),,1973,13.4151325,1.4
South and Central America (BP),,1974,14.4976635,8.1
South and Central America (BP),,1975,15.470584,6.7
South and Central America (BP),,1976,16.165764,4.5
South and Central America (BP),,1977,16.94726,4.8
South and Central America (BP),,1978,17.913528,5.7
South and Central America (BP),,1979,19.147554,6.9
South and Central America (BP),,1980,20.495071,7
South and Central America (BP),,1981,20.762903,1.3
South and Central America (BP),,1982,22.376171,7.8
South and Central America (BP),,1983,24.156012,8
South and Central America (BP),,1984,25.5597,5.8
South and Central America (BP),,1985,26.97967,5.6
South and Central America (BP),,1986,27.777761,3
South and Central America (BP),,1987,28.448475,2.4
South and Central America (BP),,1988,28.598568,0.5
South and Central America (BP),,1989,28.87224,1
South and Central America (BP),,1990,29.70695,2.9
South and Central America (BP),,1991,30.710894,3.4
South and Central America (BP),,1992,29.910597,-2.6
South and Central America (BP),,1993,30.842648,3.1
South and Central America (BP),,1994,30.705935,-0.4
South and Central America (BP),,1995,30.475994,-0.7
South and Central America (BP),,1996,30.514223,0.1
South and Central America (BP),,1997,30.418795,-0.3
South and Central America (BP),,1998,29.906204,-1.7
South and Central America (BP),,1999,29.916494,0
South and Central America (BP),,2000,30.455803,1.8
South and Central America (BP),,2001,28.665403,-5.9
South and Central America (BP),,2002,29.601973,3.3
South and Central America (BP),,2003,30.20722,2
South and Central America (BP),,2004,29.696253,-1.7
South and Central America (BP),,2005,30.37529,2.3
South and Central America (BP),,2006,30.115812,-0.9
South and Central America (BP),,2007,30.1554,0.1
South and Central America (BP),,2008,30.233976,0.3
South and Central America (BP),,2009,31.516335,4.2
South and Central America (BP),,2010,30.566174,-3
South and Central America (BP),,2011,30.697844,0.4
South and Central America (BP),,2012,29.60313,-3.6
South and Central America (BP),,2013,28.693209,-3.1
South and Central America (BP),,2014,28.405699,-1
South and Central America (BP),,2015,28.887499,1.7
South and Central America (BP),,2016,30.08042,4.1
South and Central America (BP),,2017,31.089474,3.4
South and Central America (BP),,2018,32.622395,4.9
South and Central America (BP),,2019,33.20571,1.8
South and Central America (BP),,2020,35.843475,7.9
South and Central America (BP),,2021,33.634804,-6.2
Spain,ESP,1965,17.253439,-48.7
Spain,ESP,1966,21.110806,22.4
Spain,ESP,1967,16.279375,-22.9
Spain,ESP,1968,16.654005,2.3
Spain,ESP,1969,18.46006,10.8
Spain,ESP,1970,15.559319,-15.7
Spain,ESP,1971,16.187815,4
Spain,ESP,1972,16.69035,3.1
Spain,ESP,1973,12.4298525,-25.5
Spain,ESP,1974,12.622826,1.6
Spain,ESP,1975,10.509173,-16.7
Spain,ESP,1976,7.937401,-24.5
Spain,ESP,1977,14.476511,82.4
Spain,ESP,1978,14.644488,1.2
Spain,ESP,1979,15.632556,6.7
Spain,ESP,1980,9.981172,-36.2
Spain,ESP,1981,7.4071198,-25.8
Spain,ESP,1982,8.885109,20
Spain,ESP,1983,8.936359,0.6
Spain,ESP,1984,10.203864,14.2
Spain,ESP,1985,10.242602,0.4
Spain,ESP,1986,8.501705,-17
Spain,ESP,1987,8.477233,-0.3
Spain,ESP,1988,10.430665,23
Spain,ESP,1989,5.5330205,-47
Spain,ESP,1990,7.19887,30.1
Spain,ESP,1991,7.4529076,3.5
Spain,ESP,1992,5.0132504,-32.7
Spain,ESP,1993,6.6250877,32.2
Spain,ESP,1994,7.3138194,10.4
Spain,ESP,1995,5.9382825,-18.8
Spain,ESP,1996,9.653098,62.6
Spain,ESP,1997,8.211403,-14.9
Spain,ESP,1998,7.8152103,-4.8
Spain,ESP,1999,5.6294966,-28
Spain,ESP,2000,7.0082307,24.5
Spain,ESP,2001,9.167547,30.8
Spain,ESP,2002,6.4462705,-29.7
Spain,ESP,2003,9.7589035,51.4
Spain,ESP,2004,8.440905,-13.5
Spain,ESP,2005,6.9234943,-18
Spain,ESP,2006,8.360923,20.8
Spain,ESP,2007,9.064817,8.4
Spain,ESP,2008,9.948371,9.7
Spain,ESP,2009,12.662101,27.3
Spain,ESP,2010,16.742804,32.2
Spain,ESP,2011,15.473434,-7.6
Spain,ESP,2012,15.889772,2.7
Spain,ESP,2013,19.901302,25.2
Spain,ESP,2014,20.088554,0.9
Spain,ESP,2015,17.507902,-12.8
Spain,ESP,2016,18.609848,6.3
Spain,ESP,2017,15.68235,-15.7
Spain,ESP,2018,18.230534,16.2
Spain,ESP,2019,17.37585,-4.7
Spain,ESP,2020,22.102654,27.2
Spain,ESP,2021,22.341663,1.1
Sri Lanka,LKA,1965,10.32447,-53.8
Sri Lanka,LKA,1966,10.94352,6
Sri Lanka,LKA,1967,10.974932,0.3
Sri Lanka,LKA,1968,12.205965,11.2
Sri Lanka,LKA,1969,13.611147,11.5
Sri Lanka,LKA,1970,11.076228,-18.6
Sri Lanka,LKA,1971,12.125497,9.5
Sri Lanka,LKA,1972,11.86213,-2.2
Sri Lanka,LKA,1973,9.413183,-20.6
Sri Lanka,LKA,1974,15.722433,67
Sri Lanka,LKA,1975,16.26267,3.4
Sri Lanka,LKA,1976,17.044489,4.8
Sri Lanka,LKA,1977,17.357145,1.8
Sri Lanka,LKA,1978,18.628532,7.3
Sri Lanka,LKA,1979,18.950075,1.7
Sri Lanka,LKA,1980,19.017767,0.4
Sri Lanka,LKA,1981,19.232897,1.1
Sri Lanka,LKA,1982,18.261444,-5.1
Sri Lanka,LKA,1983,14.019515,-23.2
Sri Lanka,LKA,1984,22.732344,62.1
Sri Lanka,LKA,1985,27.567667,21.3
Sri Lanka,LKA,1986,28.917849,4.9
Sri Lanka,LKA,1987,23.145031,-20
Sri Lanka,LKA,1988,27.9051,20.6
Sri Lanka,LKA,1989,30.912357,10.8
Sri Lanka,LKA,1990,31.11434,0.7
Sri Lanka,LKA,1991,30.897804,-0.7
Sri Lanka,LKA,1992,26.798069,-13.3
Sri Lanka,LKA,1993,32.161766,20
Sri Lanka,LKA,1994,31.979883,-0.6
Sri Lanka,LKA,1995,32.76565,2.5
Sri Lanka,LKA,1996,22.438143,-31.5
Sri Lanka,LKA,1997,23.044756,2.7
Sri Lanka,LKA,1998,24.549494,6.5
Sri Lanka,LKA,1999,24.375671,-0.7
Sri Lanka,LKA,2000,17.715664,-27.3
Sri Lanka,LKA,2001,17.628239,-0.5
Sri Lanka,LKA,2002,14.758176,-16.3
Sri Lanka,LKA,2003,17.510588,18.7
Sri Lanka,LKA,2004,16.025322,-8.5
Sri Lanka,LKA,2005,16.077099,0.3
Sri Lanka,LKA,2006,19.959389,24.1
Sri Lanka,LKA,2007,16.628553,-16.7
Sri Lanka,LKA,2008,18.3665,10.5
Sri Lanka,LKA,2009,17.016684,-7.3
Sri Lanka,LKA,2010,22.894518,34.5
Sri Lanka,LKA,2011,17.231127,-24.7
Sri Lanka,LKA,2012,12.257574,-28.9
Sri Lanka,LKA,2013,24.80347,102.4
Sri Lanka,LKA,2014,15.6329,-37
Sri Lanka,LKA,2015,18.154892,16.1
Sri Lanka,LKA,2016,12.23384,-32.6
Sri Lanka,LKA,2017,12.293098,0.5
Sri Lanka,LKA,2018,18.060566,46.9
Sri Lanka,LKA,2019,14.141156,-21.7
Sri Lanka,LKA,2020,15.967422,12.9
Sri Lanka,LKA,2021,21.404533,34.1
Sweden,SWE,1965,34.933456,63.2
Sweden,SWE,1966,32.10004,-8.1
Sweden,SWE,1967,33.95441,5.8
Sweden,SWE,1968,31.443342,-7.4
Sweden,SWE,1969,26.987406,-14.2
Sweden,SWE,1970,25.301186,-6.2
Sweden,SWE,1971,31.153437,23.1
Sweden,SWE,1972,31.288212,0.4
Sweden,SWE,1973,33.030903,5.6
Sweden,SWE,1974,34.125145,3.3
Sweden,SWE,1975,32.381832,-5.1
Sweden,SWE,1976,29.012697,-10.4
Sweden,SWE,1977,28.689623,-1.1
Sweden,SWE,1978,26.57862,-7.4
Sweden,SWE,1979,26.679983,0.4
Sweden,SWE,1980,27.514145,3.1
Sweden,SWE,1981,28.2397,2.6
Sweden,SWE,1982,27.447363,-2.8
Sweden,SWE,1983,32.015358,16.6
Sweden,SWE,1984,32.467693,1.4
Sweden,SWE,1985,31.184616,-4
Sweden,SWE,1986,26.016823,-16.6
Sweden,SWE,1987,31.165653,19.8
Sweden,SWE,1988,31.078043,-0.3
Sweden,SWE,1989,32.67113,5.1
Sweden,SWE,1990,32.335453,-1
Sweden,SWE,1991,29.826092,-7.8
Sweden,SWE,1992,34.725967,16.4
Sweden,SWE,1993,35.322853,1.7
Sweden,SWE,1994,28.229177,-20.1
Sweden,SWE,1995,32.06243,13.6
Sweden,SWE,1996,25.265974,-21.2
Sweden,SWE,1997,32.551292,28.8
Sweden,SWE,1998,32.49207,-0.2
Sweden,SWE,1999,32.139984,-1.1
Sweden,SWE,2000,38.59571,20.1
Sweden,SWE,2001,35.828453,-7.2
Sweden,SWE,2002,32.522167,-9.2
Sweden,SWE,2003,27.901482,-14.2
Sweden,SWE,2004,30.187603,8.2
Sweden,SWE,2005,34.73209,15.1
Sweden,SWE,2006,32.33128,-6.9
Sweden,SWE,2007,34.59903,7
Sweden,SWE,2008,36.92847,6.7
Sweden,SWE,2009,39.14199,6
Sweden,SWE,2010,38.351444,-2
Sweden,SWE,2011,39.861126,3.9
Sweden,SWE,2012,43.305737,8.6
Sweden,SWE,2013,38.95485,-10
Sweden,SWE,2014,40.648502,4.3
Sweden,SWE,2015,46.599625,14.6
Sweden,SWE,2016,42.0827,-9.7
Sweden,SWE,2017,43.339447,3
Sweden,SWE,2018,42.218502,-2.6
Sweden,SWE,2019,43.813766,3.8
Sweden,SWE,2020,51.05897,16.5
Sweden,SWE,2021,50.924007,-0.3
Switzerland,CHE,1965,39.05084,-23.3
Switzerland,CHE,1966,41.49439,6.3
Switzerland,CHE,1967,42.143433,1.6
Switzerland,CHE,1968,39.673504,-5.9
Switzerland,CHE,1969,36.7013,-7.5
Switzerland,CHE,1970,34.634697,-5.6
Switzerland,CHE,1971,33.697243,-2.7
Switzerland,CHE,1972,28.542725,-15.3
Switzerland,CHE,1973,28.314793,-0.8
Switzerland,CHE,1974,31.026619,9.6
Switzerland,CHE,1975,34.594242,11.5
Switzerland,CHE,1976,29.048126,-16
Switzerland,CHE,1977,35.28424,21.5
Switzerland,CHE,1978,32.51401,-7.9
Switzerland,CHE,1979,30.90444,-5
Switzerland,CHE,1980,32.372673,4.8
Switzerland,CHE,1981,34.292164,5.9
Switzerland,CHE,1982,35.782177,4.3
Switzerland,CHE,1983,33.554874,-6.2
Switzerland,CHE,1984,29.559744,-11.9
Switzerland,CHE,1985,29.6324,0.2
Switzerland,CHE,1986,29.059496,-1.9
Switzerland,CHE,1987,30.830393,6.1
Switzerland,CHE,1988,31.572079,2.4
Switzerland,CHE,1989,28.203423,-10.7
Switzerland,CHE,1990,26.99222,-4.3
Switzerland,CHE,1991,28.263733,4.7
Switzerland,CHE,1992,28.394737,0.5
Switzerland,CHE,1993,31.083035,9.5
Switzerland,CHE,1994,32.318325,4
Switzerland,CHE,1995,30.77135,-4.8
Switzerland,CHE,1996,26.179201,-14.9
Switzerland,CHE,1997,28.93256,10.5
Switzerland,CHE,1998,28.326658,-2.1
Switzerland,CHE,1999,32.331284,14.1
Switzerland,CHE,2000,30.638752,-5.2
Switzerland,CHE,2001,31.928984,4.2
Switzerland,CHE,2002,29.157331,-8.7
Switzerland,CHE,2003,28.983334,-0.6
Switzerland,CHE,2004,28.4365,-1.9
Switzerland,CHE,2005,27.377468,-3.7
Switzerland,CHE,2006,26.049185,-4.9
Switzerland,CHE,2007,29.711977,14.1
Switzerland,CHE,2008,29.249441,-1.6
Switzerland,CHE,2009,28.93271,-1.1
Switzerland,CHE,2010,29.882568,3.3
Switzerland,CHE,2011,28.442818,-4.8
Switzerland,CHE,2012,31.854078,12
Switzerland,CHE,2013,30.987797,-2.7
Switzerland,CHE,2014,32.27639,4.2
Switzerland,CHE,2015,33.1626,2.7
Switzerland,CHE,2016,32.287403,-2.6
Switzerland,CHE,2017,32.014774,-0.8
Switzerland,CHE,2018,31.950867,-0.2
Switzerland,CHE,2019,33.137398,3.7
Switzerland,CHE,2020,36.21057,9.3
Switzerland,CHE,2021,36.716644,1.4
Taiwan,TWN,1965,10.86843,-70.4
Taiwan,TWN,1966,10.439054,-4
Taiwan,TWN,1967,9.467523,-9.3
Taiwan,TWN,1968,12.089816,27.7
Taiwan,TWN,1969,9.123023,-24.5
Taiwan,TWN,1970,7.867681,-13.8
Taiwan,TWN,1971,6.759338,-14.1
Taiwan,TWN,1972,7.4420853,10.1
Taiwan,TWN,1973,5.9530554,-20
Taiwan,TWN,1974,8.604859,44.5
Taiwan,TWN,1975,8.733822,1.5
Taiwan,TWN,1976,5.838051,-33.2
Taiwan,TWN,1977,4.9982214,-14.4
Taiwan,TWN,1978,5.2226777,4.5
Taiwan,TWN,1979,4.524598,-13.4
Taiwan,TWN,1980,2.749599,-39.2
Taiwan,TWN,1981,4.8077273,74.9
Taiwan,TWN,1982,4.304235,-10.5
Taiwan,TWN,1983,4.0560904,-5.8
Taiwan,TWN,1984,3.418206,-15.7
Taiwan,TWN,1985,4.4680967,30.7
Taiwan,TWN,1986,4.194708,-6.1
Taiwan,TWN,1987,3.481769,-17
Taiwan,TWN,1988,2.674821,-23.2
Taiwan,TWN,1989,2.7342827,2.2
Taiwan,TWN,1990,3.3431942,22.3
Taiwan,TWN,1991,1.9690255,-41.1
Taiwan,TWN,1992,3.0788274,56.4
Taiwan,TWN,1993,1.8557117,-39.7
Taiwan,TWN,1994,2.141311,15.4
Taiwan,TWN,1995,1.9825535,-7.4
Taiwan,TWN,1996,1.9023186,-4
Taiwan,TWN,1997,1.9892831,4.6
Taiwan,TWN,1998,2.2135477,11.3
Taiwan,TWN,1999,1.8112775,-18.2
Taiwan,TWN,2000,1.6464219,-9.1
Taiwan,TWN,2001,1.820539,10.6
Taiwan,TWN,2002,1.2093642,-33.6
Taiwan,TWN,2003,1.2677935,4.8
Taiwan,TWN,2004,1.2749457,0.6
Taiwan,TWN,2005,1.473228,15.6
Taiwan,TWN,2006,1.475401,0.1
Taiwan,TWN,2007,1.5262464,3.4
Taiwan,TWN,2008,1.5631176,2.4
Taiwan,TWN,2009,1.4994724,-4.1
Taiwan,TWN,2010,1.5620868,4.2
Taiwan,TWN,2011,1.6331027,4.5
Taiwan,TWN,2012,1.9954244,22.2
Taiwan,TWN,2013,1.9780341,-0.9
Taiwan,TWN,2014,1.7324574,-12.4
Taiwan,TWN,2015,1.8325284,5.8
Taiwan,TWN,2016,2.2558503,23.1
Taiwan,TWN,2017,2.1802807,-3.3
Taiwan,TWN,2018,2.1791105,-0.1
Taiwan,TWN,2019,2.7165449,24.7
Taiwan,TWN,2020,2.7744627,2.1
Taiwan,TWN,2021,3.0361571,9.4
Thailand,THA,1965,8.098696,166.7
Thailand,THA,1966,8.597767,6.2
Thailand,THA,1967,9.705655,12.9
Thailand,THA,1968,7.769662,-19.9
Thailand,THA,1969,5.4768367,-29.5
Thailand,THA,1970,7.854706,43.4
Thailand,THA,1971,8.126887,3.5
Thailand,THA,1972,5.650623,-30.5
Thailand,THA,1973,5.797546,2.6
Thailand,THA,1974,7.2853966,25.7
Thailand,THA,1975,9.127364,25.3
Thailand,THA,1976,9.248512,1.3
Thailand,THA,1977,7.5471907,-18.4
Thailand,THA,1978,4.5728025,-39.4
Thailand,THA,1979,6.6539116,45.5
Thailand,THA,1980,2.589578,-61.1
Thailand,THA,1981,6.015194,132.3
Thailand,THA,1982,7.5709677,25.9
Thailand,THA,1983,6.5891356,-13
Thailand,THA,1984,6.626251,0.6
Thailand,THA,1985,5.7355323,-13.4
Thailand,THA,1986,8.074997,40.8
Thailand,THA,1987,5.1940317,-35.7
Thailand,THA,1988,4.2621784,-17.9
Thailand,THA,1989,5.435299,27.5
Thailand,THA,1990,4.073402,-25.1
Thailand,THA,1991,3.4002542,-16.5
Thailand,THA,1992,2.8629646,-15.8
Thailand,THA,1993,2.1971903,-23.3
Thailand,THA,1994,2.3979282,9.1
Thailand,THA,1995,3.2421882,35.2
Thailand,THA,1996,3.1586607,-2.6
Thailand,THA,1997,2.9777153,-5.7
Thailand,THA,1998,2.3759058,-20.2
Thailand,THA,1999,1.6081548,-32.3
Thailand,THA,2000,2.5746095,60.1
Thailand,THA,2001,2.5714476,-0.1
Thailand,THA,2002,2.8180337,9.6
Thailand,THA,2003,2.7227082,-3.4
Thailand,THA,2004,2.3133497,-15
Thailand,THA,2005,2.2752101,-1.6
Thailand,THA,2006,2.9778264,30.9
Thailand,THA,2007,2.9363692,-1.4
Thailand,THA,2008,2.9482808,0.4
Thailand,THA,2009,3.0501225,3.5
Thailand,THA,2010,2.8064702,-8
Thailand,THA,2011,3.4573398,23.2
Thailand,THA,2012,3.7705746,9.1
Thailand,THA,2013,3.859155,2.3
Thailand,THA,2014,4.2589955,10.4
Thailand,THA,2015,4.1909814,-1.6
Thailand,THA,2016,4.5999756,9.8
Thailand,THA,2017,5.3063264,15.4
Thailand,THA,2018,6.3802214,20.2
Thailand,THA,2019,6.9562197,9
Thailand,THA,2020,6.9914207,0.5
Thailand,THA,2021,7.113618,1.7
Trinidad and Tobago,TTO,1965,0,-100
Trinidad and Tobago,TTO,1966,0,#DIV/0!
Trinidad and Tobago,TTO,1967,0,#DIV/0!
Trinidad and Tobago,TTO,1968,0,#DIV/0!
Trinidad and Tobago,TTO,1969,0,#DIV/0!
Trinidad and Tobago,TTO,1970,0,#DIV/0!
Trinidad and Tobago,TTO,1971,0.24740219,#DIV/0!
Trinidad and Tobago,TTO,1972,0.17949839,-27.4
Trinidad and Tobago,TTO,1973,0.14994937,-16.5
Trinidad and Tobago,TTO,1974,0.13420564,-10.5
Trinidad and Tobago,TTO,1975,0.15323229,14.2
Trinidad and Tobago,TTO,1976,0.11258216,-26.5
Trinidad and Tobago,TTO,1977,0.13099113,16.4
Trinidad and Tobago,TTO,1978,0.16403463,25.2
Trinidad and Tobago,TTO,1979,0.18565418,13.2
Trinidad and Tobago,TTO,1980,0.17309026,-6.8
Trinidad and Tobago,TTO,1981,0.11979267,-30.8
Trinidad and Tobago,TTO,1982,0.09663005,-19.3
Trinidad and Tobago,TTO,1983,0.08803455,-8.9
Trinidad and Tobago,TTO,1984,0.07256678,-17.6
Trinidad and Tobago,TTO,1985,0.091819726,26.5
Trinidad and Tobago,TTO,1986,0.13506165,47.1
Trinidad and Tobago,TTO,1987,0.17057733,26.3
Trinidad and Tobago,TTO,1988,0.1351906,-20.7
Trinidad and Tobago,TTO,1989,0.13232675,-2.1
Trinidad and Tobago,TTO,1990,0.1421816,7.4
Trinidad and Tobago,TTO,1991,0.115011245,-19.1
Trinidad and Tobago,TTO,1992,0.13038902,13.4
Trinidad and Tobago,TTO,1993,0.11545403,-11.5
Trinidad and Tobago,TTO,1994,0.12450814,7.8
Trinidad and Tobago,TTO,1995,0.11839997,-4.9
Trinidad and Tobago,TTO,1996,0.053836137,-54.5
Trinidad and Tobago,TTO,1997,0.057017732,5.9
Trinidad and Tobago,TTO,1998,0.056172792,-1.5
Trinidad and Tobago,TTO,1999,0.050541118,-10
Trinidad and Tobago,TTO,2000,0.054040425,6.9
Trinidad and Tobago,TTO,2001,0.07365426,36.3
Trinidad and Tobago,TTO,2002,0.06166655,-16.3
Trinidad and Tobago,TTO,2003,0.02733469,-55.7
Trinidad and Tobago,TTO,2004,0.046458136,70
Trinidad and Tobago,TTO,2005,0.041819725,-10
Trinidad and Tobago,TTO,2006,0.04218804,0.9
Trinidad and Tobago,TTO,2007,0.031051729,-26.4
Trinidad and Tobago,TTO,2008,0.03328308,7.2
Trinidad and Tobago,TTO,2009,0.032574173,-2.1
Trinidad and Tobago,TTO,2010,0.004750972,-85.4
Trinidad and Tobago,TTO,2011,0.004813597,1.3
Trinidad and Tobago,TTO,2012,0.004852809,0.8
Trinidad and Tobago,TTO,2013,0.004740282,-2.3
Trinidad and Tobago,TTO,2014,0.005310354,12
Trinidad and Tobago,TTO,2015,0.006235237,17.4
Trinidad and Tobago,TTO,2016,0.006985533,12
Trinidad and Tobago,TTO,2017,0.006543419,-6.3
Trinidad and Tobago,TTO,2018,0.006240048,-4.6
Trinidad and Tobago,TTO,2019,0.006373613,2.1
Trinidad and Tobago,TTO,2020,0.007312009,14.7
Trinidad and Tobago,TTO,2021,0.007159467,-2.1
Turkey,TUR,1965,7.396099,103205.2
Turkey,TUR,1966,6.9609694,-5.9
Turkey,TUR,1967,6.99738,0.5
Turkey,TUR,1968,7.877497,12.6
Turkey,TUR,1969,7.791776,-1.1
Turkey,TUR,1970,6.4751015,-16.9
Turkey,TUR,1971,5.071615,-21.7
Turkey,TUR,1972,5.530314,9
Turkey,TUR,1973,4.0500865,-26.8
Turkey,TUR,1974,5.0477066,24.6
Turkey,TUR,1975,7.7707553,53.9
Turkey,TUR,1976,9.604342,23.6
